text,label
I still remember those days when Demi was tweeting lyrics from Unbroken and now she's tweeting lyrics from her 4th album! Im so excited! <3,1
QB Printers didnt start. WR Avery starts and scores on 1st poss. 27-31 @IFLWranglers down to the Wichita Wild,-1
Tomorrow is a good day to listen to LAMB OF GOD. HAHAHAHA.,1
Very jealous of the ridiculous adventure @misterjorgensen is having tonight while I just sit at home watching Big Brother.,-1
Championship: Team news: Bellamy in frame for Cardiff: All the team news from Saturday's Championship... http://t.co/Twzk98l4 #Mogganaut,0
Downloading Duels for iPad now.  Finally magic on the perfect device.  I may never play MTGO again. #dotp2013,1
@investwatchdog Interested? My EXCLUSIVE: TD Bank denies allegation it aided $7-billion Ponzi fraud; 2nd only to Madoff http://t.co/bQ9QqRQa,-1
"Increase Windows 7 Performance in 4 Easy Steps: ... complete with Windows 7, you may find you're lacking some po... http://t.co/JONqQqr",0
"@joetheskeleton I'd go with my first time for Evanescence but the 2nd was amazing, Nightwish was gorgeous, same for GaGa, so difficult ^^'",1
"Right, the 2nd tweet is better, but I'm at Harold Washington... @ItsA_PRIviLege",1
Ron Paul Snr Advisor Doug Wead Interview with Frost ??Mar 31 2012 http://t.co/tdzhFWYN,0
"@DMoney_OS yo dude we should chill tomorrow, i hit up cole and luke and so far they are willin to chill so it would be us 4",0
"New Jeremy Kyle starts Monday, you bitch I'm back to school then!!",0
@andrewilamb Chesters tomorrow for the match with me and shoddy you cool motherfucker?,-1
Listening Bear McCreary Battlestar Galactica' OST makes me wanna see this amazing tvshow again. One day I'll see it for the 4th time :P #bsg,1
THEY ARE HEREEE! I'm so envy those who just met them at the KLIA especially who took pictures w Nick J :( tomorrow is my turn!,1
Ha! They got pics of Nicki Minaj boobies coming out when she performed on Good Morning America,0
Good morning! Listen at 7:20 to score lunch at Aladdin's Natural Eatery in the Trivia Cafe...and at 8:20 for your tickets to Darien Lake!,0
Red Cross: Syria conflict is now a civil war: The International Committee of the Red Cross said on Sunday it now considers the confli...,0
"Even our power point in TOK didn't want to do anything today, so it changed the language. #Friday #TOKadventures http://t.co/uLo1SVP5",-1
"interview at KFC tomorrow, how the fuck I'm going to understand a single work said idek, i hardly understood the interview set up",-1
"Tottenham striker Emmanuel Adebayor missed training today, and won't play in the Europa League on Thursday, because of a hamstring injury.",-1
Because Sunday just screams Pancake Day,0
Darren Sammy and Dwyane Bravo will donate der full 3rd match(Vs NZ) fee to Runako Morton's wife!! Dedicating it to a team man!! RIP Morton,1
"@adrian__one Thanks for the kind words dude :),See you in December and on Soundwave.",1
"Ni**as In Paris encore, 2 mosh pits, it's too far away to see B, but the 2nd pit failed because of B's security! http://t.co/wEobbqXP",-1
"waww,, I wanna have it RT @ElmiraGriswold3 @Vah_Raflatahugs wow,ipad got just today free lol www.burna.in/fgye",1
"Alright Run it mek we done it!!! AmboZia July 7 @ Oneil's Place (Bar,Karaoke & Lounge) MaDDD Rasss http://t.co/Uaiuddbc",1
"Zulu is the 26th largest mother tongue of Christians (10.4 million), representing 0.5% of all Christians.",0
"Not sure if I want to go to Eng v Holland game on wed, only got tickets coz of Arsenal players, might not feature now :-(",-1
"Although there was that one time he finished 3rd and Cannavaro finished 1st. Yes, Fabio Cannavaro. Bullshit.",-1
Driving west towards Banff as the sun sets on the mountains. It's comforting to see those hills again. Home http://t.co/T0z2RX1U,1
"Talking about ACT's && SAT's, deciding where I want to go to college, applying to colleges and everything about college stresses me out.",-1
[(VHL) American Hockey League] MON APR 23 2012 10PM: Devils 3 at Americans 4: i dont know if the game stats are ... http://t.co/n387XaIL,0
So I heard my old crush is going to the bell game tomorrow and wanna talk? Wtf? :o #weird,-1
Scorcher Fest returns to the Duke again for a huge day of LIVE music! This years RECORD 180 ACTS! Sunday 18th... http://t.co/2v3yA4XN,1
"Australian Directioners! Up All Night Tour DVD will be posted tomorrow, you guys should be getting them some time on Friday or so.",0
World Bank  approves US$50 million for  improving compliance with industrial wastewater treatment regulations in Vietnam - Oct 25th,1
"@ernasty49 Great season, it's been a pleasure listening to Volare in the 9th inning! Mas Ernasty ano q viene!",1
Irish SunSport Tuesday: Robbie Keane rallies the troops ahead of vital Faroes clash @noriordan #roi,0
"@kadecudi_nova @keriilynnbabe well then, have fun not trick or treating. I'll be in br doing it Wednesday, and Thursday in Zachary. BITCH.",1
Come watch Will Ferrell and Zach Galifanakis duke it out in The Campaign this Thursday at Midnight! http://t.co/HhwLDdhF,0
"'SOS' not an over the top comedy: Ashwni Dhir: Mumbai, Nov 1 (IANS) Forthcoming comedy ""Son Of Sardaar"" might be... http://t.co/cUSIitOF",-1
Bharatiya Janata Party (BJP) national vice-president Gopinath Munde on Sunday refuted rumours that he was going to join the Congress.,-1
"BTN Football Practice Tour starts tomorrow.  Leg 1 - Wisconsin, Minnesota, Iowa and Nebraska.  I'll keep you updated.  Stay in touch.",0
Thursday Night Football:Tampa Bay Buccaneers V Minnesota Vikings ...: Vimeo is the home for high-quality videos ... http://t.co/b5IJeryN,1
"An incredible day in West Liberty, Ky. A small but strong community moving forward after March 2 tornadoes. http://t.co/1xYVbGtc",1
"About to begin our sojourn on ""Mysterious Island"" for VBS. Plane crash, storm, chased by pirates...and that's just 1st night. 3 times each",0
@buckbelue8 why do you think Murray may leave? No way a team drafts him before the 5th or 6th round!,-1
"Sept 19 RT @MissJPangelina: I'm hella mad they just showed a ""Sons of Anarchy"" commercial & (cont) http://t.co/uBQ5YFQ",0
DECA meeting tomorrow in the media center at 7:30am. We have a lot of stuff to talk about and breakfast will be provided!,0
"It's a historic day at CTV...  tonight, Lloyd Robertson will anchor the National News for the last time #Lloyd",1
@KEA_Nerdette Big thanks I might do that tomorrow and you too @Foufa_B better than Hayley and Zachary cuz they have no patient LOL!!:D,1
Tomorrow night at the Roxy come check out THE SATURDAYS @9pm you won't be disappointed! @vanessaTheSats... http://t.co/pYlXmSsM,1
"Lost my SS shirt, so I'm just gonna wear my old SS jacket tomorrow instead ;b",-1
Dr. Mohamed Morsi announced as Egypt's first elected President after the glorious 25th of Jan Revolution. Congratulations,1
Ok Dongwoo's fansite is not accepting new members right now...need to register on the 11th,-1
Tomorrow may be my last day in Tennessee,0
"Somewhere in Appleland, Steve Jobs just spit his morning coffee onto his computer screen. EAH!",-1
Postage for O. Henry stamp unveiled: The U.S. Postal Service on Monday unveiled the stamp commemorating the life of... http://t.co/lqvQNACh,0
"@JenStevensDub golf is the Camilla Parker Bowles in our relationship. And yes, two!! U heard I'm going freelance? 1st order of business!",0
"@surface @microsoftstore #Surface the Florida Mall, Orlando, FL is the closest $MSFT store to me. ;-) can't wait to be there tomorrow!",1
RT @BSUBroncoNation: Program Alert: @TheMtn will be having a debate whether or not Boise State can win it all! Check out the show today  ...,0
This is as brutal of a loss as it gets. Up 6-0 then up 2 with 2 outs in the 9th only to blow it. It's going to be a very long winter in WSH.,-1
"RT @nfl: Free agent WR Jerricho Cotchery, formerly of Jets, traveling to Baltimore tonite to begin visit with Ravens. Visited Pitt recently",0
"Just whooped some ASS in kill confirmed with @QuiKGunZ and @PBrasfieldATO, tomorrow its back to makin kats cry in Gears3",1
Im so tired that Zulu is the 1st word that pops in my mind,-1
@ChrisAshton1 gutted.takin Mrs 2 her 1st eng game then. She loves the dive fella.cocky git! Wish u well 4rest of internationals.,1
"This new shirt, with a quote from Dr. Seuss, reminds us that weird we may be, but love is just as weird! http://t.co/KeYnUmMd",0
"Will you have lunch with me tomorrow night?-random hoe that's hitting on Castle ""NOOOOOOOOO""-Beckett",-1
@PrettyChicShop and @blushshop open tonight for Nuit Blanche!,0
"Come on Andy. Kids are in bed. Dinner is out of the way. 2nd beer is open. 50"" HD TV is on. Play your game. #Wimbledon2012",0
"@rioferdy5 Relaxing?U have a match with Chelsea tomorrow.Oh,I see.U don't wanna get owned by Chelsea's youngsters like Bale did.#shame #cfc",-1
The Knicks vs Nets game got moved all the way to the 26th damn,-1
Idk how I feel about The Kandi Factory. Kinda cheesy? Yeah. This was a bad first episode. Not good enough to be a Sunday night show.,-1
I'm in North Carolina with @TartanTerrors. We play at Elon University tomorrow!,0
"@_mariaaaaaaah That's what I figured. We suspect you may be experiencing some issues related to the storm, Maria. We're working on it! ^DGM",-1
Caltrain just can't catch a break. MT @Caltrain_News About 10:30 a.m. train #425 struck a female on the train tracks south of 16th Street,-1
"Up the reds today evening as the Arsenal's girls we'll lead the way into Meadow Park to face Everton, tough game we must get full 3 points!",1
"Delmar Johnson will interview about new release of book!  BOCI Talk Radio @ 10am CST on October 31st.  Listen,... http://t.co/L45qvLSi",0
"@paulm340 Haha! Unlike Scotland, it's bloody scorching here this morning, having my brekkie outside before heading out  - later!",-1
"Israel's red line on Iran: 240 kg [of 20% enriched uranium] // Number was put to Netanyahu and he ""did not contest it"". http://t.co/XnKk2CSr",-1
Looking forward to seeing all our potential 4:19 participants next Saturday for our free taster at the Joseph wright center.,1
"Watching ""The Woman In Black"" for the 9th time hahaha",1
"Cool #cdnpoli RT@angelpike: Call the hospital in Iqaluit & press 2 for English. Experience an aboriginal language as 1st choice""",1
"I am squeeing at the latest BioShock Infinite trailer, it may usurp the original's place in my top 5 games ever. @IGLevine is a genius.",1
I love how the #knicks get a good center for the 1st time since Ewing & all of a sudden the @NBA gets rid of Allstar voting for the position,-1
MBB: Murray State just outside Top 25 (29th) in Preseason USA Today Coaches Poll: http://t.co/y0Of9pND #OVC,0
"Australian Directioners, little things will be played on the radio at 5pm on Monday afternoon on the hits radio.",0
So June 9th is the day. This is gonna be worse the the Galaxy Foams,-1
"@nater0driguez Lmfao alright u got me there. Good job Parker and the spurs, see y'all jan 9th. If I get an extra ticket to that game ur goin",1
New Story: Norfolk woman dies in crash: A woman from northeast Nebraska died Saturday morning when the car she w... http://bit.ly/pXNj4s,-1
"#WednesdayWisdom from the old @OzingaRMC Alsip Sign: Do it now, since it will be yesterday tomorrow. http://t.co/Vc9dxiwJ",0
@ESPNNFL: Rivers may have just entered CMon Man territory with that INT in the end zone -- #ChargerFansBooing why did that need a hashtag,0
Just watched The Lorax for the 20TH TIME!! #ihavenoregrets #OOC,0
"Lloyd Robertson's last newscast is tomorrow night.  The end of an amazing career. And honestly, the end of an era #thatsthekindofdayitsbeen",1
"PSN Tuesday: Assassin's Creed 3, Okami HD: You can buy all the Assassin's Creed you can handle on PSN today. Both... http://t.co/APdsC4ZI",0
Rudd rains on Abbott's parade: KEVIN Rudd may be trying to spoil Julia Gillard's party but yesterday he gate-cra... http://t.co/h8wJi814,-1
Good luck to Joseph Calleja tonight at the Brits. See he's appearing at the Royal  Festival Hall on Friday 11 Jan in Raymond Gubbay concert,1
"BJP doing drama to hide facts, says minister - The government Tuesday accused the Bharatiya Janata Party (BJP) of...http://t.co/GMxmgdR9",-1
"#vashon is already abuzz with the news that 2013 Strawberry Festival is the 3rd week of July. Calanders are being marked, plans being made.",0
"If you're ever having a bad day watch Too Cute on Animal Planet. It's all about the 1st few weeks 4 baby animals, mostly puppies & kittens.",1
Next person to comment below wins 4 tickets for tonight or tomorrow night's Colts game against the McAllen Thunder!,1
Springsteen is here Sat but if that's not your thing Rick Ross will be in Lexington the same night at @Rupp_Arena http://t.co/7SX6vy0r,0
@Kirsty_182 my older brother is going to see Tenacious D on Sunday and Dave Grohl is going to be playing the drums there!!!!!!!,1
